web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685165928-7174;https://www.zeit.de/suche/index?q=Bildung&type=article&p=268;Sirus Asgari: Iranischer Wissenschaftler in den USA freigelassen;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-06/sirius-asgari-wissenschaftler-usa-freilassung-iran;Iranischer Wissenschaftler in den USA freigelassen;02.06.2020
1685165931-7175;https://www.zeit.de/suche/index?q=Bildung&type=article&p=268;Konjunkturprogramm: Bringt das was?;https://www.zeit.de/wirtschaft/2020-05/konjunkturprogramm-vorschlaege-effektivitaet-wirtschaft-expertenmeinung-familienbonus-autopraemie-soliabschaffung;Bringt das was?;02.06.2020
1685165934-7176;https://www.zeit.de/suche/index?q=Bildung&type=article&p=268;USA: Joe Biden verspricht Kampf gegen strukturellen Rassismus;https://www.zeit.de/politik/ausland/2020-06/joe-biden-usa-struktureller-rassismus-polizeigewalt-bildung-schulung;Joe Biden verspricht Kampf gegen strukturellen Rassismus;02.06.2020
1685165937-7177;https://www.zeit.de/suche/index?q=Bildung&type=article&p=268;Polizeigewalt: Die rassistischen Staaten von Amerika;https://www.zeit.de/politik/ausland/2020-06/polizeigewalt-usa-rassismus-proteste-george-floyd-donald-trump-ok-america;Die rassistischen Staaten von Amerika;02.06.2020
1685165945-7178;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;"Proteste in den USA: ""Wir erleben den Zusammenbruch einer Gesellschaft""";https://www.zeit.de/politik/ausland/2020-06/christina-m-greer-usa-polizeigewalt-proteste-vorwahlen-corona-krise;Wir erleben den Zusammenbruch einer Gesellschaft;02.06.2020
1685165947-7179;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;Europäische Union: EU-Außenbeauftragter verurteilt Polizeigewalt in den USA;https://www.zeit.de/politik/ausland/2020-06/europaeische-union-tod-george-floyd-machtmissbrauch-polizei;EU-Außenbeauftragter verurteilt Polizeigewalt in den USA;02.06.2020
1685165950-7180;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;Digitalisierung: Mehrheit der Lehrer nutzt private Geräte für digitalen Unterricht;https://www.zeit.de/gesellschaft/schule/2020-06/digitalisierung-schulen-mangelhafte-ausstattung-bildungsgewerkschaft-private-geraete;Mehrheit der Lehrer nutzt private Geräte für digitalen Unterricht;03.06.2020
1685165953-7181;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;Corona-Krise: Schulen sollen offenbar möglichst bald zum Regelbetrieb zurück;https://www.zeit.de/gesellschaft/schule/2020-06/schulen-corona-krise-schuloeffnungen-regelbetrieb-bildung-kultusministerkonferenz-coronavirus;Schulen sollen offenbar möglichst bald zum Regelbetrieb zurück;03.06.2020
1685165957-7182;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;Nachrichtenpodcast: Jetzt entlädt sich in den USA vieles gleichzeitig;https://www.zeit.de/politik/2020-06/usa-proteste-rassismus-demonstrationen-george-floyd-nachrichtenpodcast;Jetzt entlädt sich in den USA vieles gleichzeitig;04.06.2020
1685165960-7183;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;Konjunkturprogramm: Ökonomen loben Milliardenpaket der Bundesregierung;https://www.zeit.de/politik/deutschland/2020-06/konjunkturprogramm-bundesregierung-reaktion-opposition-dietmar-bartsch;Ökonomen loben Milliardenpaket der Bundesregierung;04.06.2020
1685165966-7185;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;Arbeitsmarkt: Jobretter Demografie;https://www.zeit.de/wirtschaft/2020-06/arbeitsmarkt-coronavirus-arbeitslosenzahlen-demografie;Jobretter Demografie;04.06.2020
1685165969-7186;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;George Floyd: Brutalität als Ausdruck von Macht;https://www.zeit.de/2020/24/george-floyd-rassismus-polizeigewalt-racial-profiling-usa;Es hört nicht auf;03.06.2020
1685165972-7187;https://www.zeit.de/suche/index?q=Bildung&type=article&p=267;US-Regierung: Arbeitslosenquote in den USA überraschend gesunken;https://www.zeit.de/wirtschaft/2020-06/usa-arbeitslosenquote-us-regierung-coronavirus;Arbeitslosenquote in den USA überraschend gesunken;05.06.2020
1685165979-7188;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;Kultusministerkonferenz: Kultusminister wollen baldige Rückkehr zum Schulalltag;https://www.zeit.de/gesellschaft/schule/2020-06/kultusministerkonferenz-schuloeffnung-regelbetrieb-bildung-coronavirus;Kultusminister wollen baldige Rückkehr zum Schulalltag;05.06.2020
1685165982-7189;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;Menschen mit Behinderung: Sich Küsse zuwerfen per Handy;https://www.zeit.de/kultur/2020-06/menschen-mit-behinderung-coronavirus-wohngruppe-kontaktsperre-besuch-10nach8;Sich Küsse zuwerfen per Handy;05.06.2020
1685165985-7190;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;"Verschwörungsmythen: ""Es ist eine Welt, in die ich nicht folgen möchte""";https://www.zeit.de/gesellschaft/2020-05/verschwoerungstheorien-corona-krise-familie-entfremdung;Es ist eine Welt, in die ich nicht folgen möchte;06.06.2020
1685165988-7191;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;Menschenrechte: Fünf Vorschläge für eine anti-rassistische politische Agenda;https://www.zeit.de/politik/deutschland/2020-06/rassismus-schwarze-politische-agenda-menschenrechte;Fünf Vorschläge für eine anti-rassistische politische Agenda;06.06.2020
1685165991-7192;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;Rassismus: Der Aufstand der Superstars;https://www.zeit.de/sport/2020-06/rassismus-usa-sportstars-sportler-nfl-protest-george-floyd;Der Aufstand der Superstars;06.06.2020
1685165995-7193;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;USA: Der Rassismus ist allgegenwärtig;https://www.zeit.de/politik/ausland/2020-06/rassismus-usa-schwarze-menschen;Der Rassismus ist allgegenwärtig;07.06.2020
1685165997-7194;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;Identitätspolitik: Das eiskalte Aufklärungsmanifest;https://www.zeit.de/2020/24/identitaetspolitik-opfergruppen-zensur-kunst-moral;Das eiskalte Aufklärungsmanifest;03.06.2020
1685166000-7195;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;"Christentum: ""Wozu braucht man uns Christen überhaupt?""";https://www.zeit.de/2020/24/christentum-kirchen-gottesdienst-corona-krise-spiritualitaet;Was ist eure  Relevanz, ihr Kirchen? Wozu braucht man uns Christen überhaupt?;03.06.2020
1685166003-7196;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;Konjunkturpaket: Kauf Dich grün!;https://www.zeit.de/politik/deutschland/2020-06/konjunkturpaket-konsum-grosse-koalition-verschuldung;Kauf Dich grün!;07.06.2020
1685166006-7197;https://www.zeit.de/suche/index?q=Bildung&type=article&p=266;"Bildung		: Frei-Day for Future";https://www.zeit.de/2020/24/bildung-schule-zukunft-frei-day-for-future-corona-krise;Frei-Day for Future;03.06.2020
1685166013-7198;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;US-Proteste: Bei den eigenen Privilegien hören die Proteste auf;https://www.zeit.de/politik/ausland/2020-06/proteste-usa-new-york-weisse-mittelschicht;;08.06.2020
1685166016-7199;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;"Digitalisierung der Schule: ""Helikoptereltern wollen die Kinder vor jeder Veränderung schützen""";https://www.zeit.de/gesellschaft/schule/2020-06/digitalisierung-schule-corona-homeschooling-lehrangebote-fox-and-sheep;Helikoptereltern wollen die Kinder vor jeder Veränderung schützen;08.06.2020
1685166019-7200;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;Franziska Giffey: Franziska Giffey verteidigt Kinderbonus;https://www.zeit.de/politik/deutschland/2020-06/franziska-giffey-kinderbonus-konjunkturimpuls-konsum;Franziska Giffey verteidigt Kinderbonus;08.06.2020
1685166022-7201;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;Nordafrika: Libysche Regierungsmilizen ignorieren Waffenruhe;https://www.zeit.de/politik/ausland/2020-06/nordafrika-libyen-aegypten-milizen-vormarsch-tripolis-chalifa-haftar;Libysche Regierungsmilizen ignorieren Waffenruhe;08.06.2020
1685166025-7202;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;Hamburger Gesundheitsbehörde: Hat sich bewährt, kann weg;https://www.zeit.de/hamburg/2020-06/hamburger-gesundheitsbehoerde-abschaffung-corona-pandemie;Hat sich bewährt, kann weg;07.06.2020
1685166042-7203;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;Bildung: Forscher in die Amtsstube!;https://www.zeit.de/2020/24/bildung-forschung-wissenschaft-schulpraxis-reform;Ab in die Amtsstube!;03.06.2020
1685166045-7204;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;Corona-Krise: Warum wir das Kino brauchen;https://www.zeit.de/2020/24/corona-krise-kino-film-zusammenhalt;Warum wir das Kino brauchen;03.06.2020
1685166051-7206;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;Coronavirus: 18 Stockwerke Stigma;https://www.zeit.de/2020/25/coronavirus-neuinfektionen-goettingen-tests-lockdown-stigmatisierung;18 Stockwerke Stigma;09.06.2020
1685166054-7207;https://www.zeit.de/suche/index?q=Bildung&type=article&p=265;Franziska Giffey: In der Nebenrolle;https://www.zeit.de/2020/25/franziska-giffey-corona-krise-familienministerin-kritik;In der Nebenrolle;09.06.2020
1685166063-7209;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;Bildung: Diese fünf antirassistischen Bücher, Podcasts und Filme solltet ihr euch jetzt anschauen;https://www.zeit.de/zett/politik/2020-06/diese-fuenf-antirassistischen-buecher-podcasts-und-filme-solltet-ihr-euch-jetzt-anschauen;Diese fünf antirassistischen Bücher, Podcasts und Filme solltet ihr euch jetzt anschauen;10.06.2020
1685166067-7210;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;Annalena Baerbock: Grüne wollen milliardenschweren Bildungsfonds;https://www.zeit.de/politik/deutschland/2020-06/annalena-baerbock-bildungsfonds-schulen-kitas-foerderung-digitalisierung-gruene;Grüne wollen milliardenschweren Bildungsfonds;10.06.2020
1685166070-7211;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;Coronavirus: Gilt die Schulpflicht auch für Lehrer?;https://www.zeit.de/2020/24/coronavirus-schulpflicht-lehrer-risikogruppen-unterricht;Gilt die Schulpflicht auch für Lehrer?;03.06.2020
1685166073-7212;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;Pfingsten: Die Kirche sieht rot;https://www.zeit.de/2020/25/pfingsten-fest-kirche-coronavirus;Die Kirche sieht rot;11.06.2020
1685166076-7213;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;Deutsches Institut für Wirtschaftsforschung: Ökonomen fordern zweites Konjunkturpaket;https://www.zeit.de/wirtschaft/2020-06/diw-corona-konjunkturpaket-schule-kita-klimapolitik-digitalisierung;Ökonomen fordern zweites Konjunkturpaket;11.06.2020
1685166083-7215;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;"Kaiserschnitt: ""Viele Ärzte wussten es schlicht nicht besser""";https://www.zeit.de/wissen/gesundheit/2020-06/kaiserschnitt-risiko-geburt-michael-abou-dakn-interview-geburtshaus-gynaekologie;Viele Ärzte wussten es schlicht nicht besser;12.06.2020
1685166086-7216;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;"Janine Wissler: ""Wir wollen eine grundsätzlich andere Gesellschaft""";https://www.zeit.de/politik/deutschland/2020-06/janine-wissler-hessen-die-linke-fraktionschefin-hessischer-landtag-systemwechsel;Wir wollen eine grundsätzlich andere Gesellschaft;12.06.2020
1685166090-7217;https://www.zeit.de/suche/index?q=Bildung&type=article&p=264;Schulöffnungen: Zu Hause bleiben ist auch nicht einfach;https://www.zeit.de/gesellschaft/schule/2020-06/schuloeffnungen-corona-risikogruppen-infektion-masken-abstand-angst;Zu Hause bleiben ist auch nicht einfach;13.06.2020
1685166098-7218;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;Italiens Ministerpräsident: Guiseppe Conte will Krise für Reformen nutzen;https://www.zeit.de/politik/2020-06/italiens-ministerpraesident-guiseppe-conte-reformen-corona-krise-digitalisierung-umweltschutz-bildung;Guiseppe Conte will Krise für Reformen nutzen;13.06.2020
1685166101-7219;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;Lehrstellen: Bundesregierung will Ausbildungsplätze retten;https://www.zeit.de/wirtschaft/2020-06/lehrstellen-ausbildung-coronavirus-bundesregierung-schutzschirm-berufsausbildung;Bundesregierung will Ausbildungsplätze retten;14.06.2020
1685166105-7220;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;Verschwörungstheorien: Forscher sind die vermeintlichen Hexer von heute;https://www.zeit.de/zeit-geschichte/2020/03/naturwissenschaft-verschwoerungstheorien-geheimdienst-machtstreben;Blendwerk aus der Zauberwelt;14.06.2020
1685166108-7221;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;Ostdeutschland: Wer will schon Elite sein;https://www.zeit.de/2020/25/ostdeutschland-buergerrechtler-ddr-revolution-vorbilder;Wer will schon Elite sein;14.06.2020
1685166111-7222;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;"Unteilbar-Demonstration: ""Band der Solidarität"" gegen Rassismus und Diskriminierung";https://www.zeit.de/gesellschaft/zeitgeschehen/2020-06/unteilbar-demonstration-menschenkette-demos-berlin-rassismus-diskriminierung-polizei;Band der Solidarität gegen Rassismus und Diskriminierung;14.06.2020
1685166114-7223;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;Großbritannien: Boris Johnson will Antirassismuskommission einsetzen;https://www.zeit.de/politik/ausland/2020-06/grossbritannien-boris-johnson-anti-rassismus-kommission;Boris Johnson will Antirassismuskommission einsetzen;15.06.2020
1685166117-7224;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;Corona-Krise: Verblendet vom Augenblick;https://www.zeit.de/2020/25/corona-krise-staat-risikopolitik-andreas-reckwitz;Verblendet vom Augenblick;09.06.2020
1685166120-7225;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;ZEIT Wissen 4/2020: Hier haben wir recherchiert;https://www.zeit.de/zeit-wissen/2020/04/quellen;Hier haben wir recherchiert;16.06.2020
1685166127-7227;https://www.zeit.de/suche/index?q=Bildung&type=article&p=263;"Schulöffnungen: ""Bei uns benutzen Hunderte Schülerinnen dasselbe Handtuch""";https://www.zeit.de/gesellschaft/schule/2020-06/schuloeffnungen-homeschooling-schueler-unterricht-erfahrungen;Bei uns benutzen Hunderte Schülerinnen dasselbe Handtuch;16.06.2020
1685166134-7228;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;Rassismus in Deutschland: Der Rassismus ist nicht weit weg;https://www.zeit.de/gesellschaft/2020-06/rassismus-deutschland-geschichte-kolonialismus-nationalsozialismus;Der Rassismus ist nicht weit weg;16.06.2020
1685166137-7229;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;Corona-Krise: Die Märkte haben versagt;https://www.zeit.de/wirtschaft/2020-06/corona-krise-readaption-policy-wirtschaftspolitik;Die Märkte haben versagt;17.06.2020
1685166141-7230;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;Börsenverein: Philosoph Amartya Sen erhält Friedenspreis des Deutschen Buchhandels;https://www.zeit.de/kultur/2020-06/philosoph-amartya-sen-erhaelt-friedenspreis;Philosoph Amartya Sen erhält Friedenspreis des Deutschen Buchhandels;17.06.2020
1685166144-7231;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;"Reinhard Loske: ""Wir werden viel mehr zu Fuß gehen""";https://www.zeit.de/wirtschaft/2020-06/reinhard-loske-nachhaltigkeit-grundrecht-corona-krise;Wir werden viel mehr zu Fuß gehen;17.06.2020
1685166147-7232;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;"Eric Adams: ""Dass die Leiter Gewalt dulden, ist Teil des Problems""";https://www.zeit.de/arbeit/2020-06/eric-adams-polizeigewalt-rassismus-brooklyn-usa-polizeireform;Dass die Leiter Gewalt dulden, ist Teil des Problems;18.06.2020
1685166150-7233;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;Schule und Corona: Bundesländer wollen auf Abstand an Schulen verzichten;https://www.zeit.de/gesellschaft/schule/2020-06/schule-corona-regelbetrieb-wegfall-abstadsregel-nach-sommerferien;Bundesländer wollen auf Abstand an Schulen verzichten;18.06.2020
1685166156-7235;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;Schulbetrieb: Nur oberflächlich chaotisch;https://www.zeit.de/gesellschaft/schule/2020-06/schulbetrieb-regulaer-nach-sommerferien-kultusministerkonferenz-corona;Nur oberflächlich chaotisch;18.06.2020
1685166166-7236;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;EU-Videogipfel: EU berät über milliardenschweren Corona-Hilfsfonds;https://www.zeit.de/politik/ausland/2020-06/eu-gipfel-corona-hilfsfonds-sanktionen-russland-brexit;EU berät über milliardenschweren Corona-Hilfsfonds;19.06.2020
1685166168-7237;https://www.zeit.de/suche/index?q=Bildung&type=article&p=262;Internetkriminalität: Australische Regierung von Hackern angegriffen;https://www.zeit.de/digital/2020-06/internetkriminalitaet-hackerangriff-australien-regierung;Australische Regierung von Hackern angegriffen;19.06.2020
1685166174-7238;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Alexander Lukaschenko: Oppositionsanhänger vor Wahl in Belarus festgenommen;https://www.zeit.de/politik/ausland/2020-06/alexander-lukaschenko-weissrussland-wahl-proteste-festnahmen;Oppositionsanhänger vor Wahl in Belarus festgenommen;20.06.2020
1685166177-7239;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Corona-Pandemie: Kramen wir den Neuanfang aus dem Keller!;https://www.zeit.de/zeit-wissen/2020/03/corona-pandemie-ideen-welt-nach-coronavirus;Kramen wir den Neuanfang aus dem Keller!;20.06.2020
1685166182-7240;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Black Lives Matter: Heißhunger auf Freiheit;https://www.zeit.de/2020/26/black-lives-matter-bewegung-geschichte;Heißhunger auf Freiheit;17.06.2020
1685166185-7241;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Unterricht nach Corona: Einfach zurück in die Schule? Bloß nicht!;https://www.zeit.de/gesellschaft/schule/2020-06/unterricht-nach-corona-schule-regelbetrieb-nach-sommerferien-streitgespraech-lehrerverband-philologenverband;Einfach zurück in die Schule? Bloß nicht!;21.06.2020
1685166190-7242;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Onlinebefragung: Mit dem Afrozensus sollen Schwarze Lebensrealitäten in Deutschland erfasst werden;https://www.zeit.de/zett/politik/2020-06/mit-dem-afrozensus-sollen-schwarze-lebensrealitaeten-in-deutschland-erfasst-werden;Mit dem Afrozensus sollen Schwarze Lebensrealitäten in Deutschland erfasst werden;21.06.2020
1685166194-7243;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Bundestag: Schluss mit den Märchen;https://www.zeit.de/politik/deutschland/2020-06/bundestag-verkleinerung-wahlrecht-reform-parlamentarische-demokratie;Schluss mit den Märchen;21.06.2020
1685166197-7244;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;"Wolfgang Tiefensee: ""Jeder ist ersetzbar, auch ich""";https://www.zeit.de/2020/26/wolfgang-tiefensee-spd-vorbilder-karriere-abschied;Jeder ist ersetzbar, auch ich;22.06.2020
1685166200-7245;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;SPD: Norbert Walter-Borjans erwägt Olaf Scholz als Kanzlerkandidaten;https://www.zeit.de/politik/deutschland/2020-06/spd-olaf-scholz-kanzlerkandidat-norbert-walter-borjans-bundestagswahl;Norbert Walter-Borjans erwägt Olaf Scholz als Kanzlerkandidaten;22.06.2020
1685166203-7246;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Unesco: Fast 260 Millionen Kinder haben keinen Zugang zu Bildung;https://www.zeit.de/gesellschaft/schule/2020-06/unesco-bildung-weltbildungsbericht-chancenungleichheit-coronakrise;Fast 260 Millionen Kinder haben keinen Zugang zu Bildung;23.06.2020
1685166207-7247;https://www.zeit.de/suche/index?q=Bildung&type=article&p=261;Rechtsextremismus : Horst Seehofer verbietet rechtsextremistische Vereinigung Nordadler;https://www.zeit.de/politik/deutschland/2020-06/horst-seehofer-verbot-rechtsextremismus-nordadler-razzien;Horst Seehofer verbietet rechtsextremistische Vereinigung Nordadler;23.06.2020
1685166215-7248;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Nationaler Bildungsbericht: Warnschuss aus der Wissenschaft;https://www.zeit.de/gesellschaft/schule/2020-06/nationaler-bildungsbericht-deutschland-bildung-digitalisierung-schule-ausbildung;Warnschuss aus der Wissenschaft;23.06.2020
1685166218-7249;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Corona: Umarmt die Onlineuniversität;https://www.zeit.de/kultur/literatur/freitext/after-corona-universitaeten-online-unterricht-hochschulen-modernisierung-zukunft;Umarmt die Onlineuniversität;22.06.2020
1685166221-7250;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Anja Karliczek: Bundesbildungsministerin sieht normalen Schulbetrieb skeptisch;https://www.zeit.de/gesellschaft/schule/2020-06/anja-karliczek-schulbetrieb-coronavirus-infektionen-bildungsministerin;Bundesbildungsministerin sieht normalen Schulbetrieb skeptisch;21.06.2020
1685166225-7251;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Bundesregierung: Geburtsurkunde, Eltern- und Kindergeld künftig online zu beantragen;https://www.zeit.de/gesellschaft/familie/2020-06/bundesregierung-zugang-familienleistungen-geburtsurkunde-elterngeld-kindergeld;Geburtsurkunde, Eltern- und Kindergeld künftig online zu beantragen;24.06.2020
1685166227-7252;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;CDU: Freunde bleiben?;https://www.zeit.de/politik/deutschland/2020-06/armin-laschet-jens-spahn-cdu-fuehrung-corona-krise;Freunde bleiben?;24.06.2020
1685166231-7253;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Franziska Giffey: Immer mehr Frauen in Deutschland werden Opfer von Genitalverstümmelung;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-06/genitalverstuemmelung-frauen-maedchen-deutschland-franzsika-giffey;Immer mehr Frauen in Deutschland werden Opfer von Genitalverstümmelung;25.06.2020
1685166233-7254;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Medienpreis: Podcast mit Christian Drosten gewinnt Grimme Online Award;https://www.zeit.de/digital/2020-06/medienpreis-grimme-podcast-christian-drosten;Podcast mit Christian Drosten gewinnt Grimme Online Award;25.06.2020
1685166237-7255;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Sars-CoV-2: Corona ist nicht weg, nur weil viele es ignorieren;https://www.zeit.de/wissen/gesundheit/2020-06/sars-cov-2-pandemie-eigenverantwortung-verhalten-corona-party-leichtsinn;Corona ist nicht weg, nur weil viele es ignorieren;26.06.2020
1685166240-7256;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Klimakrise: Grüne formulieren Führungsanspruch;https://www.zeit.de/politik/deutschland/2020-06/klimakrise-die-gruenen-grundsatzprogramm-fossile-energie-klimaneutralitaet-autoverkehr;Grüne formulieren Führungsanspruch;26.06.2020
1685166243-7257;https://www.zeit.de/suche/index?q=Bildung&type=article&p=260;Fremdsprachen: Lernt bald niemand mehr Fremdsprachen?;https://www.zeit.de/2020/27/fremdsprachen-kommunikation-effekte-hinrtraining-uebersetzungsprogramme;Damit wir uns richtig verstehen;24.06.2020
1685166249-7258;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;Biografie: Schreiben ist Selbstermächtigung;https://www.zeit.de/kultur/2020-06/biografie-autor-herkunft-gesellschaft-ansehen-schreiben-autobiografie;Schreiben ist Selbstermächtigung;26.06.2020
1685166252-7259;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;FDP : Intellektuell blank;https://www.zeit.de/politik/deutschland/2020-06/fdp-krise-liberalismus-hannah-arendt;Intellektuell blank;27.06.2020
1685166258-7261;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;Jugendarbeitslosigkeit: Eine Chance für Systemsprenger wie Zoe;https://www.zeit.de/wirtschaft/2020-02/jugendarbeitslosigkeit-pflegekinder-bundesagentur-fuer-arbeit;Eine Chance für Systemsprenger wie Zoe;27.06.2020
1685166274-7262;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;Corona: Der Corona-Test negativ – und ab in die Sommerferien?;https://www.zeit.de/wissen/2020-06/corona-tests-antikoeper-covid-19-infektion-faq;Der Corona-Test negativ – und ab in die Sommerferien?;17.06.2020
1685166276-7263;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;Weltbevölkerungsbericht: Weltweit 33.000 Mädchen verheiratet – pro Tag;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-06/weltbevoelkerungsbericht-vereinte-nationen-ehe-minderjaehrige;Weltweit 33.000 Mädchen verheiratet – pro Tag;29.06.2020
1685166279-7264;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;Barenboim-Said-Akademie: Kein Einlass ohne Philosophie!;https://www.zeit.de/2020/27/barenboim-said-akademie-musikstudium-geisteswissenschaften;Kein Einlass ohne Philosophie!;24.06.2020
1685166296-7265;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;"Mario Monti: ""Wir dürfen diese Chance nicht verspielen""";https://www.zeit.de/wirtschaft/2020-06/mario-monti-eu-ratspraesidentschaft-angela-merkel-corona-hilfe;Wir dürfen diese Chance nicht verspielen;30.06.2020
1685166299-7266;https://www.zeit.de/suche/index?q=Bildung&type=article&p=259;Hongkong: Erste Festnahme unter neuem Sicherheitsgesetz;https://www.zeit.de/gesellschaft/zeitgeschehen/2020-07/hongkong-sicherheitsgesetz-festnahme-unabhaengigkeitsflagge-heiko-maas;Erste Festnahme unter neuem Sicherheitsgesetz;01.07.2020
1685166308-7268;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;Arbeitsmarkt: Minijobber besonders hart von Corona-Krise betroffen;https://www.zeit.de/wirtschaft/2020-07/arbeitsmarkt-minijob-coronavirus-beschaeftigung-kurzarbeit;Minijobber besonders hart von Corona-Krise betroffen;02.07.2020
1685166311-7269;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;Kritik an der Polizei: Das müssen sie aushalten;https://www.zeit.de/2020/28/polizeikritik-debatte-gewalt-rassismus-deutschland;Das müssen sie aushalten;01.07.2020
1685166317-7271;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;Privileg: Die falsche Anklage;https://www.zeit.de/2020/28/privileg-begriff-recht-macht-definition;Die falsche Anklage;01.07.2020
1685166320-7272;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;"Schule und Corona: ""An Schulen muss wieder Normalbetrieb einkehren""";https://www.zeit.de/2020/28/schule-corona-kultusminister-schulschliessungen-regelbetrieb;3 Fragen an 4 Kultusminister;01.07.2020
1685166323-7273;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;Türkei: In der Not gefangen;https://www.zeit.de/politik/ausland/2020-06/tuerkei-fluechtlinge-istanbul-ekrem-imamoglu-coronavirus;In der Not gefangen;03.07.2020
1685166340-7274;https://www.zeit.de/suche/index?q=Bildung&type=article&p=258;Internet-Memes: Karen ist nicht irgendein Johannes;https://www.zeit.de/kultur/2020-07/karen-memes-internet-weisse-privilegierte-frauen-usa-rassismus-mittaeter;Karen ist nicht irgendein Johannes;03.07.2020
