ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2022-12-03 09:08:54.967167,,https://www.bild.de/regional/nuernberg/muenchen-regional-politik-und-wirtschaft/fluechtlingsstrom-haelt-an-5500-ukrainer-derzeit-in-nuernberg-82141090.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2496060250, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2875288512,2022-12-03 08:57:59,2496060250,"[{'stories_id': 2496060250, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",FlÃ¼chtlingsstrom hÃ¤lt an - 5500 Menschen aus Ukraine derzeit in NÃ¼rnberg,https://www.bild.de/regional/nuernberg/muenchen-regional-politik-und-wirtschaft/fluechtlingsstrom-haelt-an-5500-ukrainer-derzeit-in-nuernberg-82141090.bild.html,
False,2022-12-03 17:05:25.038421,,https://www.bild.de/politik/inland/politik-inland/csu-landesgruppenchef-dobrindt-knallhart-abrechnung-mit-der-ampel-82142012.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2496327142, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2875516063,2022-12-03 17:00:44,2496327142,"[{'stories_id': 2496327142, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Note 5! - Dobrindts Knallhart-Abrechnung mit der Ampel,https://www.bild.de/politik/inland/politik-inland/csu-landesgruppenchef-dobrindt-knallhart-abrechnung-mit-der-ampel-82142012.bild.html,
False,2022-12-05 11:41:20.092344,,https://www.bild.de/politik/inland/politik-inland/gehalt-und-pension-beamten-winkt-doppeltes-lohn-plus-dank-buergergeld-82153828.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2497767469, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2876800233,2022-12-05 11:17:26,2497767469,"[{'stories_id': 2497767469, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Gehalt und Pension - Beamten winkt DOPPELTES Lohn-Plus dank BÃ¼rgergeld!,https://www.bild.de/politik/inland/politik-inland/gehalt-und-pension-beamten-winkt-doppeltes-lohn-plus-dank-buergergeld-82153828.bild.html,
False,2022-12-06 12:13:00.788496,,https://www.bild.de/politik/inland/politik-inland/union-will-erhoehung-der-freibetraege-poker-um-erbschaftssteuer-82169524.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2498895017, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2877822676,2022-12-06 11:53:39,2498895017,"[{'stories_id': 2498895017, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Union will ErhÃ¶hung der FreibetrÃ¤ge - Poker um Erbschaftssteuer,https://www.bild.de/politik/inland/politik-inland/union-will-erhoehung-der-freibetraege-poker-um-erbschaftssteuer-82169524.bild.html,
False,2022-12-12 06:09:24.020103,,https://www.bild.de/politik/inland/politik-inland/beamte-mehrheit-der-deutschen-gegen-lohn-plus-82156150.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2504306756, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2882673994,2022-12-12 06:00:28,2504306756,"[{'stories_id': 2504306756, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",BILD-Umfrage zeigt - Mehrheit der Deutschen gegen Lohn-Plus fÃ¼r Beamte,https://www.bild.de/politik/inland/politik-inland/beamte-mehrheit-der-deutschen-gegen-lohn-plus-82156150.bild.html,
False,2022-12-22 11:58:35.295284,,https://www.bild.de/politik/inland/politik/arbeitgeberpraesident-rainer-dulger-der-staat-braucht-eine-diaet-82338752.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2514784227, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2892058747,2022-12-22 11:41:11,2514784227,"[{'stories_id': 2514784227, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",ArbeitgeberprÃ¤sident Rainer Dulger - â€žDer Staat braucht eine DiÃ¤t!â€œ,https://www.bild.de/politik/inland/politik/arbeitgeberpraesident-rainer-dulger-der-staat-braucht-eine-diaet-82338752.bild.html,
False,2022-12-26 04:55:34.018634,,https://www.bild.de/politik/inland/politik/von-doppelwumms-bis-klimakleber-die-woerter-die-wir-2022-gelernt-haben-82350134.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2517639312, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2894588571,2022-12-26 03:40:12,2517639312,"[{'stories_id': 2517639312, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Von Doppelwumms bis Klimakleber - Die WÃ¶rter, die wir 2022 gelernt haben",https://www.bild.de/politik/inland/politik/von-doppelwumms-bis-klimakleber-die-woerter-die-wir-2022-gelernt-haben-82350134.bild.html,
False,2023-01-01 07:34:37.687643,,https://www.bild.de/politik/inland/politik-inland/christian-lindner-fuer-2023-rechnen-wir-mit-7prozent-inflation-82397190.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2523117016, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2899431455,2023-01-01 07:13:16,2523117016,"[{'stories_id': 2523117016, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Christian Lindner im groÃŸen Interview - â€žFÃ¼r 2023 rechnen wir mit 7 Prozent Inflationâ€œ,https://www.bild.de/politik/inland/politik-inland/christian-lindner-fuer-2023-rechnen-wir-mit-7prozent-inflation-82397190.bild.html,
False,2023-01-02 08:38:55.101246,,https://www.bild.de/geld/wirtschaft/politik-inland/immobilien-boerse-steuern-das-aendert-sich-2023-fuer-ihr-geld-82397238.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2523870444, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2900085859,2023-01-02 05:45:57,2523870444,"[{'stories_id': 2523870444, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Immobilien, BÃ¶rse, Steuern - Das Ã¤ndert sich 2023 fÃ¼r Ihr Geld",https://www.bild.de/geld/wirtschaft/politik-inland/immobilien-boerse-steuern-das-aendert-sich-2023-fuer-ihr-geld-82397238.bild.html,
False,2023-01-04 14:40:00.132883,,https://www.bild.de/regional/sachsen-anhalt/sachsen-anhalt-news/weil-die-chefin-74-keinen-nachfolger-findet-ofen-aus-in-der-baumkuchen-baeckerei-82446852.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2526087628, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2902050066,2023-01-04 14:38:04,2526087628,"[{'stories_id': 2526087628, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Chefin (74) findet keinen Nachfolger - Ofen aus in der Baumkuchen-BÃ¤ckerei,https://www.bild.de/regional/sachsen-anhalt/sachsen-anhalt-news/weil-die-chefin-74-keinen-nachfolger-findet-ofen-aus-in-der-baumkuchen-baeckerei-82446852.bild.html,
