web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685292135-53;https://www.handelsblatt.com/suche/?p3616352=105&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;So läuft es in den anderen Ländern;07.08.2015;;https://www.handelsblatt.com/politik/international/fluechtlinge-in-europa-so-laeuft-es-in-den-anderen-laendern/12159548.html
1685292142-73;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Asselborn sieht die EU als Ganzes in Gefahr;09.11.2015;;https://www.handelsblatt.com/politik/international/fluechtlingskrise-asselborn-sieht-die-eu-als-ganzes-in-gefahr/12559610.html
1685292142-74;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Westeuropa? Dort lang!;20.10.2015;;https://www.handelsblatt.com/politik/international/neue-fluechtlingsrouten-westeuropa-dort-lang/12473228.html
1685292142-75;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;AfD verschärft Asylkurs;08.10.2015;;https://www.handelsblatt.com/politik/deutschland/fluechtlinge-in-deutschland-afd-verschaerft-asylkurs/12427986.html
1685292142-76;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Altmaier soll die Flüchtlingskrise bewältigen;06.10.2015;;https://www.handelsblatt.com/politik/deutschland/merkel-entmachtet-de-maiziere-altmaier-soll-die-fluechtlingskrise-bewaeltigen/12416272.html
1685292142-77;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Diese Entwicklung muss gestoppt werden“;05.10.2015;;https://www.handelsblatt.com/politik/deutschland/fluechtlingszustrom-nach-deutschland-diese-entwicklung-muss-gestoppt-werden/12408222.html
1685292142-78;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Behörden rechnen mit 1,5 Millionen Asylbewerbern;05.10.2015;;https://www.handelsblatt.com/politik/deutschland/fluechtlinge-in-deutschland-behoerden-rechnen-mit-1-5-millionen-asylbewerbern/12406960.html
1685292142-79;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Polizeigewerkschaft warnt vor Selbstjustiz gegen Asylbewerber;30.09.2015;;https://www.handelsblatt.com/politik/deutschland/kriminelle-fluechtlinge-polizeigewerkschaft-warnt-vor-selbstjustiz-gegen-asylbewerber/12385768.html
1685292142-80;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Ich habe Angst, dass Bürger gegen uns marschieren“;01.10.2015;;https://www.handelsblatt.com/politik/deutschland/fluechtlingsdebatte-ich-habe-angst-dass-buerger-gegen-uns-marschieren/12380020.html
1685292142-81;https://www.handelsblatt.com/suche/?p3616352=104&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Deutschland ist unsere letzte Chance“;24.09.2015;;https://www.handelsblatt.com/arts_und_style/aus-aller-welt/wie-fluechtlinge-deutschland-erleben-deutschland-ist-unsere-letzte-chance/12364482.html
