web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685291066-57;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Kap der Angst;18.04.2015;;https://www.handelsblatt.com/politik/international/suedafrika-kap-der-angst/11652478.html
1685291066-58;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Kann ein Logo rassistisch sein?;31.03.2015;;https://www.handelsblatt.com/unternehmen/industrie/firma-neger-in-mainz-kann-ein-logo-rassistisch-sein/11579180.html
1685291066-59;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Ich will meinen Kaffee, keine Debatte“;19.03.2015;;https://www.handelsblatt.com/unternehmen/handel-konsumgueter/starbucks-werbekampagne-ich-will-meinen-kaffee-keine-debatte/11526962.html
1685291088-79;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Frauen sollten zum Boykott der Marken aufrufen“;02.04.2016;;https://www.handelsblatt.com/unternehmen/handel-konsumgueter/islamische-mode-im-westen-frauen-sollten-zum-boykott-der-marken-aufrufen/13394322.html
1685291088-80;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Parteien warnen vor „Staatspropagandasender“ à la AfD;18.03.2016;;https://www.handelsblatt.com/politik/deutschland/ard-und-zdf-im-visier-der-afd-parteien-warnen-vor-staatspropagandasender-a-la-afd/13340080.html
1685291088-81;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Eko Fresh rappt gegen die AfD;17.03.2016;;https://www.handelsblatt.com/politik/deutschland/nach-den-landtagswahl-eko-fresh-rappt-gegen-die-afd/13335456.html
1685291088-82;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Frauen geht's ums Geld, Männer wollen Work-Life-Balance;08.03.2016;;https://www.handelsblatt.com/karriere/leaderin/vorurteile-im-berufsleben-frauen-gehts-ums-geld-maenner-wollen-work-life-balance/13062894.html
1685291088-83;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Ich bin stolz, Deutsche zu sein“;22.01.2016;;https://www.handelsblatt.com/politik/deutschland/muslimische-bundeswehrsoldatin-gegen-vorurteile-ich-bin-stolz-deutsche-zu-sein/12860230.html
1685291088-84;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Alles sexistisch, oder was?;11.11.2015;;https://www.handelsblatt.com/unternehmen/handel-konsumgueter/pin-up-girls-auf-muellermilch-flaschen-alles-sexistisch-oder-was/12572710.html
1685291088-85;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Facebook lässt sich in die Karten schauen – ein bisschen;31.10.2015;;https://www.handelsblatt.com/unternehmen/it-medien/europazentrale-in-dublin-facebook-laesst-sich-in-die-karten-schauen-ein-bisschen/12497362.html
1685291088-86;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;AfD bald im Fadenkreuz des Verfassungsschutzes?;21.10.2015;;https://www.handelsblatt.com/politik/deutschland/neues-sprachrohr-der-rechten-afd-bald-im-fadenkreuz-des-verfassungsschutzes/12479592.html
1685291088-87;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Europarat rüffelt Österreich wegen Migrantenhetze;13.10.2015;;https://www.handelsblatt.com/politik/international/auslaenderfeindlichkeit-europarat-rueffelt-oesterreich-wegen-migrantenhetze/12442170.html
1685291088-88;https://www.handelsblatt.com/suche/?p3616352=61&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Kanada warnt vor Reisen nach Ostdeutschland;30.09.2015;;https://www.handelsblatt.com/politik/international/pegida-und-fluechtlingsandrang-kanada-warnt-vor-reisen-nach-ostdeutschland/12388274.html
1685291094-108;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Verfassungsschutz hat AfD im Visier;29.06.2016;;https://www.handelsblatt.com/politik/deutschland/baden-wuerttemberg-verfassungsschutz-hat-afd-im-visier/13802526.html
1685291094-109;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Schock in Großbritannien;17.06.2016;;https://www.handelsblatt.com/politik/international/mord-an-einer-abgeordneten-schock-in-grossbritannien/13745204.html
1685291094-110;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Beste Argumente auf dem Silbertablett“;16.06.2016;;https://www.handelsblatt.com/politik/deutschland/afd-beobachtung-durch-verfassungsschutz-beste-argumente-auf-dem-silbertablett/13743010.html
1685291094-111;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Ich wusste nicht, dass Boateng dunkelhäutig ist“;06.06.2016;;https://www.handelsblatt.com/politik/deutschland/gauland-bei-anne-will-ich-wusste-nicht-dass-boateng-dunkelhaeutig-ist/13691976.html
1685291094-112;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Man darf sich nicht verrückt machen lassen“;02.06.2016;;https://www.handelsblatt.com/politik/deutschland/is-terroristen-planten-anschlag-in-duesseldorf-man-darf-sich-nicht-verrueckt-machen-lassen/13682568.html
1685291094-113;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Es ist erbärmlich, wie er sich da präsentiert“;30.05.2016;;https://www.handelsblatt.com/politik/deutschland/wirbel-um-gauland-aeusserung-es-ist-erbaermlich-wie-er-sich-da-praesentiert/13660632.html
1685291094-114;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Arm, ausgegrenzt, „Muhammaschin“;29.05.2016;;https://www.handelsblatt.com/politik/international/jemen-arm-ausgegrenzt-muhammaschin-/13610480.html
1685291094-115;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Menschenverachtung ist normal geworden“;08.05.2016;;https://www.handelsblatt.com/politik/deutschland/rassismus-in-sachsen-menschenverachtung-ist-normal-geworden/13529830.html
1685291094-116;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Liberté, Egalité – Fremdenfeindlichkeit?;03.05.2016;;https://www.handelsblatt.com/politik/international/frankreich-und-fluechtlinge-liberte-egalite-fremdenfeindlichkeit/13535652.html
1685291094-117;https://www.handelsblatt.com/suche/?p3616352=60&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Soldatin verletzt durch Islamismusverdacht;12.04.2016;;https://www.handelsblatt.com/politik/deutschland/muslime-bei-der-bundeswehr-soldatin-verletzt-durch-islamismusverdacht/13434082.html
1685291101-137;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Amnesty wirft Merkel gebrochene Versprechen vor;01.11.2016;;https://www.handelsblatt.com/politik/deutschland/nsu-aufarbeitung-amnesty-wirft-merkel-gebrochene-versprechen-vor/14765622.html
1685291101-138;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Bundesregierung nimmt „völkische Siedler“ in den Blick;27.10.2016;;https://www.handelsblatt.com/politik/deutschland/rechtsextremismus-in-ostdeutschland-bundesregierung-nimmt-voelkische-siedler-in-den-blick/14745490.html
1685291101-139;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Staatsgefährdend oder einfach nur dämlich“;07.10.2016;;https://www.handelsblatt.com/politik/deutschland/afd-neumitglied-fest-staatsgefaehrdend-oder-einfach-nur-daemlich/14656294.html
1685291101-140;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Frauke Petry – die deutsche Le Pen?;30.09.2016;;https://www.handelsblatt.com/politik/international/wie-die-afd-im-ausland-gesehen-wird-frauke-petry-die-deutsche-le-pen/14620608.html
1685291101-141;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Tiefbrauner Osten;20.09.2016;;https://www.handelsblatt.com/politik/deutschland/rechtsextremismus-tiefbrauner-osten/14568698.html
1685291101-142;https://www.handelsblatt.com/suche/?p3616352=59&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;AfD-Wahlkämpfer im rechten Zwielicht;01.09.2016;;https://www.handelsblatt.com/politik/deutschland/landtagswahlen-2016/mecklenburg-vorpommern-afd-wahlkaempfer-im-rechten-zwielicht/14486368.html
