web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685295410-85;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Kramp-Karrenbauers Steilvorlage für die AfD;04.06.2015;;https://www.handelsblatt.com/politik/deutschland/homo-ehe-kramp-karrenbauers-steilvorlage-fuer-die-afd/11871098.html
1685295410-86;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Feministen-Ikone wird 70;27.11.2014;;https://www.handelsblatt.com/arts_und_style/kunstmarkt/rita-mae-brown-feministen-ikone-wird-70/11041330.html
1685295410-87;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;AfD-Europaabgeordnete im Zwielicht;22.09.2014;;https://www.handelsblatt.com/politik/deutschland/beatrix-von-storch-afd-europaabgeordnete-im-zwielicht/10736364.html
1685295410-88;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Tel Aviv, das Paradies für Homosexuelle;15.06.2014;;https://www.handelsblatt.com/politik/international/israel-tel-aviv-das-paradies-fuer-homosexuelle/10041106.html
1685295410-89;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;In Frankreich entlädt sich die Wut der Jugendlichen;18.10.2013;;https://www.handelsblatt.com/politik/international/nach-abschiebung-von-schuelern-in-frankreich-entlaedt-sich-die-wut-der-jugendlichen/8950286.html
1685295410-90;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Konservativ, liberal, rechts – wohin steuert die AfD?;28.06.2013;;https://www.handelsblatt.com/politik/deutschland/bundestagswahl-2013/euro-kritiker-konservativ-liberal-rechts-wohin-steuert-die-afd/8419392.html
1685295410-91;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Adoptionsverbot für gleichgeschlechtliche Paare;21.06.2013;;https://www.handelsblatt.com/politik/international/russland-adoptionsverbot-fuer-gleichgeschlechtliche-paare/8390812.html
1685295410-92;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Die Liebe der anderen;27.05.2013;;https://www.handelsblatt.com/politik/international/homo-ehe-die-liebe-der-anderen/8260436.html
1685295410-93;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Hunderttausende demonstrieren gegen Homo-Ehe;24.03.2013;;https://www.handelsblatt.com/politik/international/erneute-proteste-hunderttausende-demonstrieren-gegen-homo-ehe/7978834.html
1685295410-94;https://www.handelsblatt.com/suche/?p3616352=4&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Der stille Jesuit aus Buenos Aires;14.03.2013;;https://www.handelsblatt.com/politik/international/franziskus-im-portraet-der-stille-jesuit-aus-buenos-aires/7925028.html
1685295415-114;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Jeder Tag ist Frauentag;08.03.2018;;https://www.handelsblatt.com/karriere/the_shift/kommentar-jeder-tag-ist-frauentag/21039662.html
1685295415-115;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;„Manche empfinden die Wahrheit als provokant“;15.02.2018;;https://www.handelsblatt.com/politik/deutschland/autobiographie-von-hans-werner-sinn-manche-empfinden-die-wahrheit-als-provokant/20963742.html
1685295415-116;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Die große Debatte um die kleinen Parteien;22.09.2017;;https://www.handelsblatt.com/politik/deutschland/bundestagswahl/alle-schlagzeilen/bundestagswahl-die-grosse-debatte-um-die-kleinen-parteien/20352816.html
1685295415-117;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Gerangel um die besten Posten;29.06.2017;;https://www.handelsblatt.com/politik/deutschland/cdu-jungpolitiker-bringen-sich-in-stellung-gerangel-um-die-besten-posten-/19996792.html
1685295415-118;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Der nordirische Machtfaktor;16.06.2017;;https://www.handelsblatt.com/politik/international/arlene-foster-der-nordirische-machtfaktor/19937230.html
1685295415-119;https://www.handelsblatt.com/suche/?p3616352=3&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Der Unbeirrbare;16.06.2017;;https://www.handelsblatt.com/politik/deutschland/zum-tode-helmut-kohls-der-unbeirrbare/12237256.html
